date,city,precipitation,month,year
2020-04-28,NY,0.0,4,2020
2020-04-29,NY,0.01,4,2020
2020-04-30,NY,0.37,4,2020
2020-05-01,NY,0.22,5,2020
2020-05-02,NY,0.0,5,2020
2020-05-03,NY,0.11,5,2020
2020-05-04,NY,0.01,5,2020
2020-05-05,NY,0.0,5,2020
2020-05-06,NY,0.02,5,2020
2020-05-07,NY,0.0,5,2020
2020-05-08,NY,0.32,5,2020
2020-05-09,NY,0.03,5,2020
2020-05-10,NY,0.0,5,2020
2020-05-11,NY,0.03,5,2020
2020-05-12,NY,0.0,5,2020
2020-05-13,NY,0.0,5,2020
2020-05-14,NY,0.0,5,2020
2020-05-15,NY,0.03,5,2020
2020-05-16,NY,0.02,5,2020
2020-05-17,NY,0.0,5,2020
2020-05-18,NY,0.0,5,2020
2020-05-19,NY,0.0,5,2020
2020-05-20,NY,0.0,5,2020
2020-05-21,NY,0.0,5,2020
2020-05-22,NY,0.01,5,2020
2020-05-23,NY,0.52,5,2020
2020-05-24,NY,0.0,5,2020
2020-05-25,NY,0.0,5,2020
2020-05-26,NY,0.0,5,2020
2020-05-27,NY,0.0,5,2020
2020-05-28,NY,0.01,5,2020
2020-05-29,NY,0.0,5,2020
2020-05-30,NY,0.0,5,2020
2020-05-31,NY,0.0,5,2020
2020-06-01,NY,0.0,6,2020
2020-06-02,NY,0.0,6,2020
2020-06-03,NY,0.55,6,2020
2020-06-04,NY,0.1,6,2020
2020-06-05,NY,0.79,6,2020
2020-06-06,NY,0.16,6,2020
2020-06-07,NY,0.0,6,2020
2020-06-08,NY,0.0,6,2020
2020-06-09,NY,0.0,6,2020
2020-06-10,NY,0.0,6,2020
2020-06-11,NY,0.77,6,2020
2020-06-12,NY,0.0,6,2020
2020-06-13,NY,0.0,6,2020
2020-06-14,NY,0.0,6,2020
2020-06-15,NY,0.0,6,2020
2020-06-16,NY,0.0,6,2020
2020-06-17,NY,0.0,6,2020
2020-06-18,NY,0.0,6,2020
2020-06-19,NY,0.0,6,2020
2020-06-20,NY,0.0,6,2020
2020-06-21,NY,0.0,6,2020
2020-06-22,NY,0.0,6,2020
2020-06-23,NY,0.0,6,2020
2020-06-24,NY,0.0,6,2020
2020-06-25,NY,0.0,6,2020
2020-06-26,NY,0.0,6,2020
2020-06-27,NY,0.25,6,2020
2020-06-28,NY,0.52,6,2020
2020-06-29,NY,0.02,6,2020
2020-06-30,NY,0.0,6,2020
2020-07-01,NY,0.06,7,2020
2020-07-02,NY,0.0,7,2020
2020-07-03,NY,0.42,7,2020
2020-07-04,NY,0.0,7,2020
2020-07-05,NY,0.0,7,2020
2020-07-06,NY,0.03,7,2020
2020-07-07,NY,0.0,7,2020
2020-07-08,NY,0.02,7,2020
2020-07-09,NY,0.0,7,2020
2020-07-10,NY,2.33,7,2020
2020-07-11,NY,0.04,7,2020
2020-07-12,NY,0.0,7,2020
2020-07-13,NY,0.0,7,2020
2020-07-14,NY,0.0,7,2020
2020-07-15,NY,0.0,7,2020
2020-07-16,NY,0.0,7,2020
2020-07-17,NY,0.1,7,2020
2020-07-18,NY,0.0,7,2020
2020-07-19,NY,0.0,7,2020
2020-07-20,NY,0.0,7,2020
2020-07-21,NY,0.0,7,2020
2020-07-22,NY,0.69,7,2020
2020-07-23,NY,0.05,7,2020
2020-07-24,NY,0.35,7,2020
2020-07-25,NY,0.0,7,2020
2020-07-26,NY,0.0,7,2020
2020-07-27,NY,0.0,7,2020
2020-07-28,NY,0.0,7,2020
2020-07-29,NY,0.0,7,2020
2020-07-30,NY,0.0,7,2020
2020-07-31,NY,1.07,7,2020
2020-08-01,NY,0.0,8,2020
2020-08-02,NY,0.0,8,2020
2020-08-03,NY,0.13,8,2020
2020-08-04,NY,0.12,8,2020
2020-08-05,NY,0.0,8,2020
2020-08-06,NY,0.03,8,2020
2020-08-07,NY,0.36,8,2020
2020-08-08,NY,0.0,8,2020
2020-08-09,NY,0.0,8,2020
2020-08-10,NY,0.0,8,2020
2020-08-11,NY,0.0,8,2020
2020-08-12,NY,0.5,8,2020
2020-08-13,NY,0.01,8,2020
2020-08-14,NY,0.0,8,2020
2020-08-15,NY,0.0,8,2020
2020-08-16,NY,0.29,8,2020
2020-08-17,NY,0.06,8,2020
2020-08-18,NY,0.07,8,2020
2020-08-19,NY,0.35,8,2020
2020-08-20,NY,0.0,8,2020
2020-08-21,NY,0.0,8,2020
2020-08-22,NY,0.0,8,2020
2020-08-23,NY,0.0,8,2020
2020-08-24,NY,0.0,8,2020
2020-08-25,NY,0.08,8,2020
2020-08-26,NY,0.0,8,2020
2020-08-27,NY,0.69,8,2020
2020-08-28,NY,0.03,8,2020
2020-08-29,NY,0.1,8,2020
2020-08-30,NY,0.0,8,2020
2020-08-31,NY,0.0,8,2020
2020-09-01,NY,0.2,9,2020
2020-09-02,NY,0.07,9,2020
2020-09-03,NY,0.51,9,2020
2020-09-04,NY,0.0,9,2020
2020-09-05,NY,0.0,9,2020
2020-09-06,NY,0.0,9,2020
2020-09-07,NY,0.0,9,2020
2020-09-08,NY,0.0,9,2020
2020-09-09,NY,0.0,9,2020
2020-09-10,NY,1.36,9,2020
2020-09-11,NY,0.0,9,2020
2020-09-12,NY,0.0,9,2020
2020-09-13,NY,0.0,9,2020
2020-09-14,NY,0.0,9,2020
2020-09-15,NY,0.0,9,2020
2020-09-16,NY,0.0,9,2020
2020-09-17,NY,0.0,9,2020
2020-09-18,NY,0.04,9,2020
2020-09-19,NY,0.0,9,2020
2020-09-20,NY,0.0,9,2020
2020-09-21,NY,0.0,9,2020
2020-09-22,NY,0.0,9,2020
2020-09-23,NY,0.0,9,2020
2020-09-24,NY,0.0,9,2020
2020-09-25,NY,0.0,9,2020
2020-09-26,NY,0.0,9,2020
2020-09-27,NY,0.06,9,2020
2020-09-28,NY,0.04,9,2020
2020-09-29,NY,0.13,9,2020
2020-09-30,NY,0.45,9,2020
2020-10-01,NY,0.0,10,2020
2020-10-02,NY,0.04,10,2020
2020-10-03,NY,0.0,10,2020
2020-10-04,NY,0.0,10,2020
2020-10-05,NY,0.0,10,2020
2020-10-06,NY,0.07,10,2020
2020-10-07,NY,0.0,10,2020
2020-10-08,NY,0.0,10,2020
2020-10-09,NY,0.0,10,2020
2020-10-10,NY,0.0,10,2020
2020-10-11,NY,0.0,10,2020
2020-10-12,NY,1.1,10,2020
2020-10-13,NY,0.14,10,2020
2020-10-14,NY,0.0,10,2020
2020-10-15,NY,0.0,10,2020
2020-10-16,NY,1.54,10,2020
2020-10-17,NY,0.15,10,2020
2020-10-18,NY,0.0,10,2020
2020-10-19,NY,0.0,10,2020
2020-10-20,NY,0.03,10,2020
2020-10-21,NY,0.0,10,2020
2020-10-22,NY,0.0,10,2020
2020-10-23,NY,0.01,10,2020
2020-10-24,NY,0.0,10,2020
2020-10-25,NY,0.02,10,2020
2020-10-26,NY,0.11,10,2020
2020-10-27,NY,0.0,10,2020
2020-10-28,NY,0.1,10,2020
2020-10-29,NY,1.19,10,2020
2020-10-30,NY,0.48,10,2020
2020-10-31,NY,0.0,10,2020
2020-11-01,NY,0.61,11,2020
2020-11-02,NY,0.0,11,2020
2020-11-03,NY,0.0,11,2020
2020-11-04,NY,0.0,11,2020
2020-11-05,NY,0.0,11,2020
2020-11-06,NY,0.0,11,2020
2020-11-07,NY,0.0,11,2020
2020-11-08,NY,0.0,11,2020
2020-11-09,NY,0.0,11,2020
2020-11-10,NY,0.0,11,2020
2020-11-11,NY,0.86,11,2020
2020-11-12,NY,0.32,11,2020
2020-11-13,NY,0.15,11,2020
2020-11-14,NY,0.0,11,2020
2020-11-15,NY,0.34,11,2020
2020-11-16,NY,0.0,11,2020
2020-11-17,NY,0.0,11,2020
2020-11-18,NY,0.0,11,2020
2020-11-19,NY,0.0,11,2020
2020-11-20,NY,0.0,11,2020
2020-11-21,NY,0.0,11,2020
2020-11-22,NY,0.01,11,2020
2020-11-23,NY,0.75,11,2020
2020-11-24,NY,0.0,11,2020
2020-11-25,NY,0.0,11,2020
2020-11-26,NY,0.47,11,2020
2020-11-27,NY,0.0,11,2020
2020-11-28,NY,0.0,11,2020
2020-11-29,NY,0.0,11,2020
2020-11-30,NY,1.14,11,2020
2020-12-01,NY,0.0,12,2020
2020-12-02,NY,0.0,12,2020
2020-12-03,NY,0.0,12,2020
2020-12-04,NY,0.1,12,2020
2020-12-05,NY,1.13,12,2020
2020-12-06,NY,0.0,12,2020
2020-12-07,NY,0.0,12,2020
2020-12-08,NY,0.0,12,2020
2020-12-09,NY,0.01,12,2020
2020-12-10,NY,0.0,12,2020
2020-12-11,NY,0.0,12,2020
2020-12-12,NY,0.0,12,2020
2020-12-13,NY,0.0,12,2020
2020-12-14,NY,0.28,12,2020
2020-12-15,NY,0.0,12,2020
2020-12-16,NY,0.39,12,2020
2020-12-17,NY,0.48,12,2020
2020-12-18,NY,0.0,12,2020
2020-12-19,NY,0.0,12,2020
2020-12-20,NY,0.08,12,2020
2020-12-21,NY,0.0,12,2020
2020-12-22,NY,0.0,12,2020
2020-12-23,NY,0.0,12,2020
2020-12-24,NY,0.12,12,2020
2020-12-25,NY,0.59,12,2020
2020-12-26,NY,0.0,12,2020
2020-12-27,NY,0.0,12,2020
2020-12-28,NY,0.0,12,2020
2020-12-29,NY,0.0,12,2020
2020-12-30,NY,0.0,12,2020
2020-12-31,NY,0.36,12,2020
2021-01-01,NY,0.63,1,2021
2021-01-02,NY,0.07,1,2021
2021-01-03,NY,0.12,1,2021
2021-01-04,NY,0.01,1,2021
2021-01-05,NY,0.0,1,2021
2021-01-06,NY,0.0,1,2021
2021-01-07,NY,0.0,1,2021
2021-01-08,NY,0.0,1,2021
2021-01-09,NY,0.0,1,2021
2021-01-10,NY,0.0,1,2021
2021-01-11,NY,0.0,1,2021
2021-01-12,NY,0.0,1,2021
2021-01-13,NY,0.0,1,2021
2021-01-14,NY,0.0,1,2021
2021-01-15,NY,0.36,1,2021
2021-01-16,NY,0.88,1,2021
2021-01-17,NY,0.0,1,2021
2021-01-18,NY,0.0,1,2021
2021-01-19,NY,0.0,1,2021
2021-01-20,NY,0.02,1,2021
2021-01-21,NY,0.0,1,2021
2021-01-22,NY,0.0,1,2021
2021-01-23,NY,0.0,1,2021
2021-01-24,NY,0.0,1,2021
2021-01-25,NY,0.0,1,2021
2021-01-26,NY,0.13,1,2021
2021-01-27,NY,0.0,1,2021
2021-01-28,NY,0.0,1,2021
2021-01-29,NY,0.0,1,2021
2021-01-30,NY,0.0,1,2021
2021-01-31,NY,0.06,1,2021
2021-02-01,NY,1.32,2,2021
2021-02-02,NY,0.03,2,2021
2021-02-03,NY,0.0,2,2021
2021-02-04,NY,0.0,2,2021
2021-02-05,NY,0.02,2,2021
2021-02-06,NY,0.0,2,2021
2021-02-07,NY,0.46,2,2021
2021-02-08,NY,0.0,2,2021
2021-02-09,NY,0.01,2,2021
2021-02-10,NY,0.0,2,2021
2021-02-11,NY,0.18,2,2021
2021-02-12,NY,0.0,2,2021
2021-02-13,NY,0.01,2,2021
2021-02-14,NY,0.0,2,2021
2021-02-15,NY,0.0,2,2021
2021-02-16,NY,0.74,2,2021
2021-02-17,NY,0.0,2,2021
2021-02-18,NY,0.68,2,2021
2021-02-19,NY,0.06,2,2021
2021-02-20,NY,0.0,2,2021
2021-02-21,NY,0.0,2,2021
2021-02-22,NY,0.58,2,2021
2021-02-23,NY,0.0,2,2021
2021-02-24,NY,0.0,2,2021
2021-02-25,NY,0.0,2,2021
2021-02-26,NY,0.0,2,2021
2021-02-27,NY,0.43,2,2021
2021-02-28,NY,0.25,2,2021
2021-03-01,NY,0.15,3,2021
2021-03-02,NY,0.0,3,2021
2021-03-03,NY,0.0,3,2021
2021-03-04,NY,0.0,3,2021
2021-03-05,NY,0.0,3,2021
2021-03-06,NY,0.0,3,2021
2021-03-07,NY,0.0,3,2021
2021-03-08,NY,0.0,3,2021
2021-03-09,NY,0.0,3,2021
2021-03-10,NY,0.0,3,2021
2021-03-11,NY,0.0,3,2021
2021-03-12,NY,0.0,3,2021
2021-03-13,NY,0.0,3,2021
2021-03-14,NY,0.0,3,2021
2021-03-15,NY,0.0,3,2021
2021-03-16,NY,0.01,3,2021
2021-03-17,NY,0.0,3,2021
2021-03-18,NY,0.64,3,2021
2021-03-19,NY,0.08,3,2021
2021-03-20,NY,0.0,3,2021
2021-03-21,NY,0.0,3,2021
2021-03-22,NY,0.0,3,2021
2021-03-23,NY,0.0,3,2021
2021-03-24,NY,0.69,3,2021
2021-03-25,NY,0.02,3,2021
2021-03-26,NY,0.0,3,2021
2021-03-27,NY,0.0,3,2021
2021-03-28,NY,0.79,3,2021
2021-03-29,NY,0.0,3,2021
2021-03-30,NY,0.0,3,2021
2021-03-31,NY,0.7,3,2021
2021-04-01,NY,0.03,4,2021
2021-04-02,NY,0.0,4,2021
2021-04-03,NY,0.0,4,2021
2021-04-04,NY,0.0,4,2021
2021-04-05,NY,0.0,4,2021
2021-04-06,NY,0.0,4,2021
2021-04-07,NY,0.0,4,2021
2021-04-08,NY,0.0,4,2021
2021-04-09,NY,0.0,4,2021
2021-04-10,NY,0.06,4,2021
2021-04-11,NY,0.44,4,2021
2021-04-12,NY,0.49,4,2021
2021-04-13,NY,0.06,4,2021
2021-04-14,NY,0.0,4,2021
2021-04-15,NY,0.82,4,2021
2021-04-16,NY,0.09,4,2021
2021-04-17,NY,0.0,4,2021
2021-04-18,NY,0.0,4,2021
2021-04-19,NY,0.0,4,2021
2021-04-20,NY,0.0,4,2021
2021-04-21,NY,0.07,4,2021
2021-04-22,NY,0.0,4,2021
2021-04-23,NY,0.0,4,2021
2021-04-24,NY,0.0,4,2021
2021-04-25,NY,0.5,4,2021
2021-04-26,NY,0.0,4,2021
2021-04-27,NY,0.0,4,2021
2021-04-28,NY,0.0,4,2021
2021-04-29,NY,0.1,4,2021
2021-04-30,NY,0.02,4,2021
2021-05-01,NY,0.0,5,2021
2021-05-02,NY,0.0,5,2021
2021-05-03,NY,0.23,5,2021
2021-05-04,NY,0.52,5,2021
2021-05-05,NY,0.31,5,2021
2021-05-06,NY,0.0,5,2021
2021-05-07,NY,0.0,5,2021
2021-05-08,NY,0.04,5,2021
2021-05-09,NY,0.42,5,2021
2021-05-10,NY,0.01,5,2021
2021-05-11,NY,0.0,5,2021
2021-05-12,NY,0.0,5,2021
2021-05-13,NY,0.0,5,2021
2021-05-14,NY,0.0,5,2021
2021-05-15,NY,0.0,5,2021
2021-05-16,NY,0.0,5,2021
2021-05-17,NY,0.0,5,2021
2021-05-18,NY,0.0,5,2021
2021-05-19,NY,0.0,5,2021
2021-05-20,NY,0.0,5,2021
2021-05-21,NY,0.0,5,2021
2021-05-22,NY,0.0,5,2021
2021-05-23,NY,0.0,5,2021
2021-05-24,NY,0.0,5,2021
2021-05-25,NY,0.0,5,2021
2021-05-26,NY,0.07,5,2021
2021-05-27,NY,0.04,5,2021
2021-05-28,NY,1.08,5,2021
2021-05-29,NY,0.86,5,2021
2021-05-30,NY,0.94,5,2021
2021-05-31,NY,0.0,5,2021
2021-06-01,NY,0.0,6,2021
2021-06-02,NY,0.0,6,2021
2021-06-03,NY,0.23,6,2021
2021-06-04,NY,0.39,6,2021
2021-06-05,NY,0.0,6,2021
2021-06-06,NY,0.0,6,2021
2021-06-07,NY,0.0,6,2021
2021-06-08,NY,0.57,6,2021
2021-06-09,NY,0.0,6,2021
2021-06-10,NY,0.0,6,2021
2021-06-11,NY,0.0,6,2021
2021-06-12,NY,0.0,6,2021
2021-06-13,NY,0.0,6,2021
2021-06-14,NY,0.06,6,2021
2021-06-15,NY,0.07,6,2021
2021-06-16,NY,0.0,6,2021
2021-06-17,NY,0.0,6,2021
2021-06-18,NY,0.0,6,2021
2021-06-19,NY,0.05,6,2021
2021-06-20,NY,0.0,6,2021
2021-06-21,NY,0.0,6,2021
2021-06-22,NY,0.2,6,2021
2021-06-23,NY,0.0,6,2021
2021-06-24,NY,0.0,6,2021
2021-06-25,NY,0.0,6,2021
2021-06-26,NY,0.0,6,2021
2021-06-27,NY,0.0,6,2021
2021-06-28,NY,0.0,6,2021
2021-06-29,NY,0.0,6,2021
2021-06-30,NY,0.0,6,2021
2021-07-01,NY,0.54,7,2021
2021-07-02,NY,0.38,7,2021
2021-07-03,NY,1.1,7,2021
2021-07-04,NY,0.0,7,2021
2021-07-05,NY,0.0,7,2021
2021-07-06,NY,0.39,7,2021
2021-07-07,NY,0.0,7,2021
2021-07-08,NY,0.32,7,2021
2021-07-09,NY,0.99,7,2021
2021-07-10,NY,0.0,7,2021
2021-07-11,NY,0.0,7,2021
2021-07-12,NY,0.06,7,2021
2021-07-13,NY,0.0,7,2021
2021-07-14,NY,0.01,7,2021
2021-07-15,NY,0.0,7,2021
2021-07-16,NY,0.0,7,2021
2021-07-17,NY,0.28,7,2021
2021-07-18,NY,0.02,7,2021
2021-07-19,NY,0.0,7,2021
2021-07-20,NY,0.0,7,2021
2021-07-21,NY,0.89,7,2021
2021-07-22,NY,0.0,7,2021
2021-07-23,NY,0.09,7,2021
2021-07-24,NY,0.0,7,2021
2021-07-25,NY,0.46,7,2021
2021-07-26,NY,0.0,7,2021
2021-07-27,NY,0.0,7,2021
2021-07-28,NY,0.09,7,2021
2021-07-29,NY,0.28,7,2021
2021-07-30,NY,0.0,7,2021
2021-07-31,NY,0.0,7,2021
2021-08-01,NY,0.04,8,2021
2021-08-02,NY,0.0,8,2021
2021-08-03,NY,0.0,8,2021
2021-08-04,NY,0.0,8,2021
2021-08-05,NY,0.0,8,2021
2021-08-06,NY,0.0,8,2021
2021-08-07,NY,0.0,8,2021
2021-08-08,NY,0.56,8,2021
2021-08-09,NY,0.04,8,2021
2021-08-10,NY,0.67,8,2021
2021-08-11,NY,0.0,8,2021
2021-08-12,NY,0.0,8,2021
2021-08-13,NY,0.0,8,2021
2021-08-14,NY,0.0,8,2021
2021-08-15,NY,0.0,8,2021
2021-08-16,NY,0.0,8,2021
2021-08-17,NY,0.0,8,2021
2021-08-18,NY,0.0,8,2021
2021-08-19,NY,0.03,8,2021
2021-08-20,NY,0.0,8,2021
2021-08-21,NY,2.13,8,2021
2021-08-22,NY,2.26,8,2021
2021-08-23,NY,0.73,8,2021
2021-08-24,NY,0.0,8,2021
2021-08-25,NY,0.0,8,2021
2021-08-26,NY,0.0,8,2021
2021-08-27,NY,0.03,8,2021
2021-08-28,NY,0.89,8,2021
2021-08-29,NY,0.0,8,2021
2021-08-30,NY,0.0,8,2021
2021-08-31,NY,0.0,8,2021
2021-09-01,NY,2.56,9,2021
2021-09-02,NY,0.21,9,2021
2021-09-03,NY,0.0,9,2021
2021-09-04,NY,0.0,9,2021
2021-09-05,NY,0.0,9,2021
2021-09-06,NY,0.0,9,2021
2021-09-07,NY,0.0,9,2021
2021-09-08,NY,0.0,9,2021
2021-09-09,NY,0.37,9,2021
2021-09-10,NY,0.0,9,2021
2021-09-11,NY,0.0,9,2021
2021-09-12,NY,0.0,9,2021
2021-09-13,NY,0.18,9,2021
2021-09-14,NY,0.0,9,2021
2021-09-15,NY,0.0,9,2021
2021-09-16,NY,0.0,9,2021
2021-09-17,NY,0.0,9,2021
2021-09-18,NY,0.0,9,2021
2021-09-19,NY,0.0,9,2021
2021-09-20,NY,0.0,9,2021
2021-09-21,NY,0.03,9,2021
2021-09-22,NY,0.0,9,2021
2021-09-23,NY,0.66,9,2021
2021-09-24,NY,0.45,9,2021
2021-09-25,NY,0.0,9,2021
2021-09-26,NY,0.0,9,2021
2021-09-27,NY,0.0,9,2021
2021-09-28,NY,0.09,9,2021
2021-09-29,NY,0.0,9,2021
2021-09-30,NY,0.0,9,2021
2021-10-01,NY,0.0,10,2021
2021-10-02,NY,0.0,10,2021
2021-10-03,NY,0.0,10,2021
2021-10-04,NY,0.02,10,2021
2021-10-05,NY,0.0,10,2021
2021-10-06,NY,0.0,10,2021
2021-10-07,NY,0.0,10,2021
2021-10-08,NY,0.0,10,2021
2021-10-09,NY,0.0,10,2021
2021-10-10,NY,0.1,10,2021
2021-10-11,NY,0.0,10,2021
2021-10-12,NY,0.0,10,2021
2021-10-13,NY,0.0,10,2021
2021-10-14,NY,0.0,10,2021
2021-10-15,NY,0.0,10,2021
2021-10-16,NY,0.16,10,2021
2021-10-17,NY,0.0,10,2021
2021-10-18,NY,0.0,10,2021
2021-10-19,NY,0.0,10,2021
2021-10-20,NY,0.0,10,2021
2021-10-21,NY,0.0,10,2021
2021-10-22,NY,0.0,10,2021
2021-10-23,NY,0.14,10,2021
2021-10-24,NY,0.01,10,2021
2021-10-25,NY,0.02,10,2021
2021-10-26,NY,3.24,10,2021
2021-10-27,NY,0.15,10,2021
2021-10-28,NY,0.0,10,2021
2021-10-29,NY,0.38,10,2021
2021-10-30,NY,0.03,10,2021
2021-10-31,NY,0.11,10,2021
2021-11-01,NY,0.0,11,2021
2021-11-02,NY,0.01,11,2021
2021-11-03,NY,0.0,11,2021
2021-11-04,NY,0.0,11,2021
2021-11-05,NY,0.0,11,2021
2021-11-06,NY,0.0,11,2021
2021-11-07,NY,0.0,11,2021
2021-11-08,NY,0.0,11,2021
2021-11-09,NY,0.0,11,2021
2021-11-10,NY,0.0,11,2021
2021-11-11,NY,0.0,11,2021
2021-11-12,NY,0.21,11,2021
2021-11-13,NY,0.14,11,2021
2021-11-14,NY,0.02,11,2021
2021-11-15,NY,0.0,11,2021
2021-11-16,NY,0.0,11,2021
2021-11-17,NY,0.0,11,2021
2021-11-18,NY,0.06,11,2021
2021-11-19,NY,0.06,11,2021
2021-11-20,NY,0.0,11,2021
2021-11-21,NY,0.0,11,2021
2021-11-22,NY,0.04,11,2021
2021-11-23,NY,0.0,11,2021
2021-11-24,NY,0.0,11,2021
2021-11-25,NY,0.0,11,2021
2021-11-26,NY,0.13,11,2021
2021-11-27,NY,0.0,11,2021
2021-11-28,NY,0.0,11,2021
2021-11-29,NY,0.0,11,2021
2021-11-30,NY,0.0,11,2021
2021-12-01,NY,0.0,12,2021
2021-12-02,NY,0.03,12,2021
2021-12-03,NY,0.0,12,2021
2021-12-04,NY,0.0,12,2021
2021-12-05,NY,0.0,12,2021
2021-12-06,NY,0.54,12,2021
2021-12-07,NY,0.0,12,2021
2021-12-08,NY,0.07,12,2021
2021-12-09,NY,0.0,12,2021
2021-12-10,NY,0.0,12,2021
2021-12-11,NY,0.16,12,2021
2021-12-12,NY,0.0,12,2021
2021-12-13,NY,0.0,12,2021
2021-12-14,NY,0.0,12,2021
2021-12-15,NY,0.0,12,2021
2021-12-16,NY,0.0,12,2021
2021-12-17,NY,0.0,12,2021
2021-12-18,NY,0.06,12,2021
2021-12-19,NY,0.02,12,2021
2021-12-20,NY,0.0,12,2021
2021-12-21,NY,0.0,12,2021
2021-12-22,NY,0.11,12,2021
2021-12-23,NY,0.0,12,2021
2021-12-24,NY,0.01,12,2021
2021-12-25,NY,0.16,12,2021
2021-12-26,NY,0.0,12,2021
2021-12-27,NY,0.03,12,2021
2021-12-28,NY,0.06,12,2021
2021-12-29,NY,0.35,12,2021
2021-12-30,NY,0.09,12,2021
2021-12-31,NY,0.01,12,2021
2022-01-01,NY,1.22,1,2022
2022-01-02,NY,0.03,1,2022
2022-01-03,NY,0.0,1,2022
2022-01-04,NY,0.0,1,2022
